rental_id,customer_id,movie_id,date_rented,date_watched,date_expires,rental_amount,credit_card_number,credit_card_type,customer_rating
1212,465,1148,2025-04-16,2025-04-17,2025-04-18,4.83,349020000028050,AX,2
1213,875,611,2025-05-29,2025-05-30,2025-05-31,7.94,5553516207033716,MC,3
1214,53,529,2025-04-07,2025-04-08,2025-04-09,8.21,5369364832292408,MC,5
1215,614,350,2025-03-06,2025-03-08,2025-03-09,7.05,5133042270686401,MC,1
1216,756,422,2025-01-17,2025-01-18,2025-01-19,3.01,4232921908430177,VS,4
1217,410,259,2024-08-28,2024-08-30,2024-08-31,7.41,5544781760560673,MC,4
1218,583,443,2025-04-17,2025-04-18,2025-04-19,9.95,4653849277493532,VS,3
1219,897,959,2024-01-16,2024-01-18,2024-01-19,4.53,347533793094141,AX,3
1220,632,451,2024-11-09,2024-11-12,2024-11-13,4.98,4446534617102657,VS,3
1221,846,76,2025-01-15,2025-01-21,2025-01-22,4.04,5358768105171099,MC,3
1222,312,519,2025-05-17,2025-05-23,2025-05-24,4.65,5175286104077497,MC,2
1223,234,940,2025-05-20,2025-05-24,2025-05-25,6.71,5184461119744968,MC,3
1224,191,833,2024-10-26,2024-10-27,2024-10-28,4.82,5498117592958359,MC,3
1225,1026,609,2024-08-22,2024-08-23,2024-08-24,10.61,342556300238605,AX,2
1226,10,1165,2025-03-14,2025-03-18,2025-03-19,9.08,341919006929183,AX,5
1227,809,763,2024-01-29,2024-01-31,2024-02-01,7.63,343070934435836,AX,5
1228,889,1066,2024-09-02,2024-09-05,2024-09-06,3.19,5411638524160608,MC,5
1229,456,572,2024-07-12,2024-07-13,2024-07-14,3.56,4141031534805908,VS,4
1230,432,1019,2024-01-27,2024-01-31,2024-02-01,3.90,4137973830160524,VS,4
1231,172,704,2024-01-02,2024-01-07,2024-01-08,9.80,5480845870539886,MC,4
1232,853,886,2024-05-30,2024-06-05,2024-06-06,6.12,345483378439605,AX,2
1233,699,547,2024-08-14,2024-08-15,2024-08-16,8.33,373711621965852,AX,1
1234,526,623,2024-05-15,2024-05-18,2024-05-19,7.28,4024518273918775,VS,1
1235,251,488,2024-07-19,2024-07-24,2024-07-25,6.76,4393008472478462,VS,4
1236,831,904,2024-08-28,2024-09-03,2024-09-04,8.08,349851056383817,AX,3
1237,613,160,2024-10-14,2024-10-15,2024-10-16,8.59,5378246206658106,MC,3
1238,367,812,2024-05-31,2024-06-02,2024-06-03,4.63,345814763800486,AX,3
1239,1050,28,2024-08-10,2024-08-13,2024-08-14,9.43,375238999479807,AX,5
1240,1046,466,2024-10-28,2024-10-31,2024-11-01,3.59,374155994011930,AX,4
1241,366,258,2025-04-01,2025-04-05,2025-04-06,5.99,4863312019427799,VS,4
1242,652,50,2025-01-05,2025-01-11,2025-01-12,7.20,4669925244160683,VS,3
1243,607,112,2024-10-27,2024-10-28,2024-10-29,9.54,5329262030695112,MC,4
1244,1031,898,2024-01-26,2024-01-29,2024-01-30,3.60,373815594775183,AX,3
1245,1193,1174,2025-01-01,2025-01-04,2025-01-05,6.95,5106032332930478,MC,3
1246,238,466,2024-05-16,2024-05-17,2024-05-18,6.88,378000709790022,AX,3
1247,1071,1170,2024-02-10,2024-02-15,2024-02-16,8.01,4322435789702781,VS,1
1248,189,14,2024-01-03,2024-01-09,2024-01-10,7.28,379661046659655,AX,2
1249,554,941,2024-08-01,2024-08-02,2024-08-03,5.92,4882190924553592,VS,2
1250,142,247,2024-02-19,2024-02-23,2024-02-24,6.53,5219814334992264,MC,1
1251,639,260,2024-07-21,2024-07-27,2024-07-28,11.36,344597956500812,AX,5
1252,997,720,2024-02-05,2024-02-07,2024-02-08,8.63,349319234683603,AX,5
1253,705,711,2025-03-03,2025-03-07,2025-03-08,3.54,5373285319420877,MC,5
1254,452,976,2024-02-08,2024-02-12,2024-02-13,7.13,4451342795629308,VS,1
1255,901,914,2024-05-24,2024-05-25,2024-05-26,6.95,4784836596345752,VS,5
1256,793,1015,2024-04-27,2024-05-02,2024-05-03,9.76,5599393234112155,MC,2
1257,546,782,2024-02-26,2024-03-03,2024-03-04,4.84,5361959066975563,MC,1
1258,115,817,2024-08-22,2024-08-26,2024-08-27,4.08,341507815172113,AX,3
1259,483,1075,2024-09-16,2024-09-19,2024-09-20,7.41,377421787787653,AX,5
1260,363,199,2024-12-18,2024-12-20,2024-12-21,7.04,5596661538449910,MC,3
1261,478,137,2024-02-16,2024-02-22,2024-02-23,10.39,4830701017213454,VS,5
1262,365,52,2024-08-23,2024-08-29,2024-08-30,6.68,4302574346625991,VS,4
1263,375,17,2024-01-18,2024-01-20,2024-01-21,3.97,5530156338646063,MC,4
1264,119,648,2024-08-02,2024-08-08,2024-08-09,5.56,4454375272664403,VS,5
1265,4,751,2025-02-17,2025-02-21,2025-02-22,8.53,5429067845477139,MC,2
1266,776,867,2024-03-10,2024-03-15,2024-03-16,6.19,4346408191143842,VS,3
1267,1140,148,2025-03-19,2025-03-22,2025-03-23,8.93,5234474700027119,MC,4
1268,66,88,2024-11-08,2024-11-09,2024-11-10,8.93,5297038222799174,MC,4
1269,113,1148,2024-04-12,2024-04-18,2024-04-19,4.68,5555909721985612,MC,2
1270,796,849,2024-01-21,2024-01-24,2024-01-25,5.35,5113497559568842,MC,5
1271,402,667,2024-05-28,2024-06-03,2024-06-04,7.17,4969556260582759,VS,2
1272,712,530,2024-08-07,2024-08-13,2024-08-14,3.94,375249228142298,AX,4
1273,134,396,2024-10-07,2024-10-11,2024-10-12,9.36,371955250780272,AX,2
1274,859,802,2024-03-07,2024-03-10,2024-03-11,8.97,373717860180141,AX,1
1275,684,31,2024-08-02,2024-08-05,2024-08-06,7.85,379722747811418,AX,1
1276,838,783,2024-09-06,2024-09-08,2024-09-09,4.91,373526446398169,AX,4
1277,277,592,2024-03-30,2024-04-01,2024-04-02,5.77,346332019692776,AX,5
1278,184,621,2025-02-28,2025-03-04,2025-03-05,8.46,5160377142121384,MC,1
1279,642,493,2024-10-02,2024-10-05,2024-10-06,3.33,349134711775942,AX,4
1280,1152,143,2025-02-14,2025-02-17,2025-02-18,6.04,5126895986226252,MC,3
1281,717,224,2025-03-19,2025-03-21,2025-03-22,9.63,379025643362652,AX,4
1282,677,349,2024-05-24,2024-05-25,2024-05-26,6.12,4074343099111713,VS,2
1283,1142,753,2025-04-16,2025-04-21,2025-04-22,9.34,340443844037163,AX,3
1284,764,969,2025-04-02,2025-04-04,2025-04-05,5.40,377477154283969,AX,4
1285,757,587,2025-03-29,2025-04-02,2025-04-03,5.44,5101138040959835,MC,1
1286,235,1104,2024-10-19,2024-10-24,2024-10-25,4.29,5472152444225104,MC,4
1287,16,586,2025-03-05,2025-03-08,2025-03-09,6.16,342758434599795,AX,2
1288,60,131,2024-05-16,2024-05-20,2024-05-21,11.58,340569476913633,AX,2
1289,632,80,2025-02-17,2025-02-21,2025-02-22,10.11,374186434118677,AX,1
1290,81,245,2025-01-20,2025-01-26,2025-01-27,4.47,5100161497159370,MC,1
1291,278,604,2025-01-13,2025-01-17,2025-01-18,6.64,347326235411379,AX,5
1292,959,122,2025-03-19,2025-03-23,2025-03-24,8.73,4648811457910505,VS,1
1293,696,453,2025-01-28,2025-01-30,2025-01-31,7.89,4799100543241108,VS,5
1294,1167,373,2025-06-03,2025-06-08,2025-06-09,7.06,341485673877059,AX,1
1295,827,1034,2024-04-10,2024-04-13,2024-04-14,6.34,4896429987466202,VS,4
1296,89,100,2025-05-02,2025-05-06,2025-05-07,5.60,348862138214437,AX,4
1297,444,587,2024-08-05,2024-08-10,2024-08-11,7.54,345318790899080,AX,5
1298,503,302,2024-10-04,2024-10-10,2024-10-11,6.77,5411301411577226,MC,5
1299,72,27,2024-10-25,2024-10-27,2024-10-28,6.35,5468099782124065,MC,4
1300,615,928,2025-02-12,2025-02-17,2025-02-18,6.92,4764745573917955,VS,1
1301,724,546,2024-09-12,2024-09-17,2024-09-18,8.45,5112144723092389,MC,3
1302,194,280,2024-07-29,2024-07-30,2024-07-31,4.93,375611698621512,AX,5
1303,889,209,2024-11-10,2024-11-12,2024-11-13,6.77,346908122711846,AX,3
1304,132,1006,2024-07-23,2024-07-27,2024-07-28,6.53,378206728335796,AX,5
1305,55,452,2024-07-17,2024-07-21,2024-07-22,8.13,4879172611549266,VS,2
1306,462,232,2024-12-16,2024-12-22,2024-12-23,9.17,342294096486909,AX,4
1307,1094,1087,2024-01-17,2024-01-19,2024-01-20,4.96,377990368004736,AX,3
1308,486,374,2024-09-28,2024-10-04,2024-10-05,5.85,4702612592157764,VS,5
1309,509,635,2024-02-19,2024-02-21,2024-02-22,5.92,348074244610942,AX,4
1310,828,244,2025-01-24,2025-01-30,2025-01-31,10.40,342607457552681,AX,1
1311,656,631,2025-06-14,2025-06-19,2025-06-20,7.27,375444447475710,AX,1
1312,228,885,2024-01-07,2024-01-13,2024-01-14,6.80,344808979690033,AX,2
1313,453,505,2025-06-22,2025-06-24,2025-06-25,5.12,5433150350447431,MC,4
1314,603,807,2024-04-22,2024-04-25,2024-04-26,5.76,5248098922208620,MC,2
1315,1118,884,2024-02-29,2024-03-02,2024-03-03,7.78,376615435534564,AX,5
1316,1095,234,2024-04-17,2024-04-21,2024-04-22,3.89,373337374146066,AX,5
1317,259,907,2024-08-09,2024-08-15,2024-08-16,9.74,4030175857528402,VS,1
1318,762,669,2024-02-01,2024-02-06,2024-02-07,3.89,4731811150825166,VS,3
1319,118,542,2024-03-06,2024-03-09,2024-03-10,8.87,374293917638407,AX,4
1320,306,915,2024-10-06,2024-10-10,2024-10-11,8.53,5217516486230680,MC,2
1321,318,288,2025-05-21,2025-05-27,2025-05-28,3.42,4300692209787761,VS,4
1322,830,274,2024-09-05,2024-09-10,2024-09-11,8.13,4053477201231051,VS,2
1323,425,1195,2024-03-18,2024-03-24,2024-03-25,6.46,5253669510077915,MC,3
1324,92,241,2024-06-29,2024-07-05,2024-07-06,5.21,4536735904328969,VS,1
1325,825,248,2024-09-22,2024-09-25,2024-09-26,9.04,347610693781981,AX,4
1326,52,599,2024-07-12,2024-07-13,2024-07-14,6.05,5205329742354643,MC,1
1327,869,1149,2025-01-24,2025-01-28,2025-01-29,9.05,344495063125864,AX,2
1328,1029,30,2025-02-25,2025-03-02,2025-03-03,6.75,4286440796523568,VS,3
1329,364,65,2024-12-27,2025-01-02,2025-01-03,9.42,341135351516974,AX,3
1330,253,461,2024-02-08,2024-02-10,2024-02-11,9.81,4902543129653220,VS,5
1331,1159,695,2024-09-26,2024-10-01,2024-10-02,9.65,4026435234920970,VS,4
1332,1086,596,2024-04-22,2024-04-26,2024-04-27,5.39,5187743837590643,MC,5
1333,39,815,2024-04-08,2024-04-11,2024-04-12,4.46,5342364907230780,MC,1
1334,966,1184,2025-01-24,2025-01-25,2025-01-26,5.50,4201457395414935,VS,4
1335,623,1130,2025-03-01,2025-03-06,2025-03-07,7.52,4247899932919308,VS,1
1336,226,536,2024-08-07,2024-08-11,2024-08-12,5.28,4470986955323621,VS,5
1337,261,297,2024-06-10,2024-06-14,2024-06-15,5.03,344316686938651,AX,5
1338,246,289,2024-11-05,2024-11-07,2024-11-08,3.87,371329754354275,AX,5
1339,240,888,2024-03-02,2024-03-06,2024-03-07,6.90,346691444568532,AX,1
1340,466,44,2025-03-16,2025-03-22,2025-03-23,6.32,5528867276853774,MC,1
1341,806,220,2024-02-20,2024-02-21,2024-02-22,6.67,4001957877200713,VS,1
1342,758,358,2025-01-14,2025-01-19,2025-01-20,9.04,340949527673890,AX,2
1343,387,1059,2025-01-12,2025-01-17,2025-01-18,7.08,376021336325189,AX,5
1344,833,223,2024-05-11,2024-05-16,2024-05-17,9.81,5568784380797055,MC,3
1345,225,326,2025-02-13,2025-02-14,2025-02-15,9.43,4373231682863453,VS,1
1346,768,301,2024-08-10,2024-08-13,2024-08-14,6.50,5452338971309366,MC,5
1347,1169,651,2025-02-12,2025-02-13,2025-02-14,9.55,4467006013679451,VS,2
1348,1185,639,2025-02-16,2025-02-19,2025-02-20,6.91,4715078941755872,VS,2
1349,1130,674,2025-03-22,2025-03-27,2025-03-28,4.62,5545393417733821,MC,2
1350,788,370,2024-01-21,2024-01-24,2024-01-25,4.36,5334127041191832,MC,3
1351,148,992,2024-07-25,2024-07-27,2024-07-28,7.07,5313438431043036,MC,2
1352,29,1076,2024-12-29,2025-01-02,2025-01-03,7.94,4166769043495545,VS,4
1353,811,533,2024-02-28,2024-03-05,2024-03-06,4.23,4588135996434278,VS,2
1354,570,695,2024-09-27,2024-10-01,2024-10-02,9.63,4140013600149798,VS,3
1355,838,771,2024-10-03,2024-10-09,2024-10-10,7.18,374038245143911,AX,2
1356,219,684,2025-02-12,2025-02-17,2025-02-18,4.18,346634070738380,AX,4
1357,967,710,2024-04-26,2024-04-29,2024-04-30,4.98,4536228616971960,VS,1
1358,987,691,2025-01-07,2025-01-09,2025-01-10,3.59,371284911072125,AX,4
1359,38,219,2024-09-05,2024-09-06,2024-09-07,11.50,5348244934327958,MC,2
1360,838,532,2024-11-11,2024-11-17,2024-11-18,9.87,4667717268395921,VS,3
1361,314,934,2025-03-17,2025-03-20,2025-03-21,9.83,4992327401150622,VS,5
1362,154,1047,2024-12-13,2024-12-18,2024-12-19,6.49,4803225015263301,VS,1
1363,104,435,2025-02-21,2025-02-27,2025-02-28,6.73,5261279214059903,MC,2
1364,131,825,2024-08-14,2024-08-18,2024-08-19,7.04,5449795761602633,MC,5
1365,656,1170,2024-12-04,2024-12-08,2024-12-09,8.02,372760111316159,AX,1
1366,871,197,2024-10-27,2024-11-02,2024-11-03,6.41,373941419477680,AX,1
1367,649,548,2025-03-10,2025-03-16,2025-03-17,7.66,5112666721386707,MC,2
1368,934,1040,2025-01-31,2025-02-04,2025-02-05,6.04,4135644771674002,VS,3
1369,393,108,2024-09-27,2024-10-02,2024-10-03,10.70,373078264712109,AX,4
1370,645,1027,2024-05-11,2024-05-12,2024-05-13,9.53,374338340110448,AX,2
1371,882,1151,2024-05-03,2024-05-08,2024-05-09,9.19,5440726140617504,MC,4
1372,70,174,2024-10-27,2024-11-01,2024-11-02,6.88,4766898276672242,VS,4
1373,288,13,2024-12-08,2024-12-10,2024-12-11,10.51,5214829705787076,MC,4
1374,454,441,2025-03-31,2025-04-04,2025-04-05,6.69,5128623935262847,MC,1
1375,635,655,2024-03-09,2024-03-15,2024-03-16,3.84,347084156412368,AX,2
1376,372,407,2024-10-15,2024-10-18,2024-10-19,5.02,4092381501036971,VS,4
1377,309,939,2024-07-12,2024-07-18,2024-07-19,9.11,5577164062485166,MC,4
1378,813,677,2024-07-13,2024-07-16,2024-07-17,5.43,4467337191202164,VS,5
1379,902,272,2025-03-25,2025-03-31,2025-04-01,5.06,5208971432322151,MC,1
1380,612,858,2024-04-02,2024-04-03,2024-04-04,6.82,4622482082443636,VS,2
1381,116,303,2024-05-22,2024-05-26,2024-05-27,4.05,5523036014120983,MC,4
1382,1188,842,2025-02-02,2025-02-03,2025-02-04,8.34,4405891981516741,VS,5
1383,263,734,2024-01-31,2024-02-05,2024-02-06,5.06,378360947814166,AX,2
1384,950,572,2024-06-10,2024-06-14,2024-06-15,3.56,5353728669641827,MC,2
1385,429,297,2025-02-25,2025-02-28,2025-03-01,5.09,4508626798510888,VS,2
1386,871,912,2024-11-25,2024-11-26,2024-11-27,10.09,349690120239447,AX,4
1387,941,587,2024-05-07,2024-05-09,2024-05-10,7.20,5188745590258441,MC,5
1388,315,359,2024-06-05,2024-06-09,2024-06-10,6.68,5419713666910583,MC,1
1389,306,12,2025-05-09,2025-05-11,2025-05-12,11.31,5297775579562497,MC,5
1390,281,951,2024-05-11,2024-05-13,2024-05-14,3.58,349412859181300,AX,1
1391,845,733,2024-01-18,2024-01-20,2024-01-21,5.65,5457914282041917,MC,2
1392,602,73,2024-01-03,2024-01-06,2024-01-07,6.90,4713947819499733,VS,3
1393,1148,369,2025-03-19,2025-03-23,2025-03-24,9.40,5327790389977655,MC,1
1394,26,1136,2025-02-25,2025-02-27,2025-02-28,8.53,5102142036241853,MC,2
1395,420,1133,2024-01-01,2024-01-05,2024-01-06,7.44,347381547986974,AX,1
1396,1067,618,2024-08-31,2024-09-03,2024-09-04,9.17,4002410809193160,VS,3
1397,117,86,2024-10-07,2024-10-10,2024-10-11,3.97,343541886426777,AX,1
1398,636,885,2024-11-23,2024-11-24,2024-11-25,6.89,376223203775089,AX,4
1399,1081,1074,2025-06-08,2025-06-10,2025-06-11,3.32,370141948599214,AX,2
1400,254,590,2025-02-01,2025-02-02,2025-02-03,6.00,4330798846947235,VS,5
1401,1089,284,2024-12-04,2024-12-06,2024-12-07,6.86,4836367414530628,VS,5
1402,338,329,2024-11-06,2024-11-08,2024-11-09,4.64,370554199718000,AX,2
1403,317,707,2025-06-10,2025-06-13,2025-06-14,6.06,5593510635556495,MC,3
1404,17,600,2024-02-24,2024-02-25,2024-02-26,4.80,4718443144817508,VS,1
1405,183,739,2025-01-08,2025-01-12,2025-01-13,5.88,5180105613407132,MC,3
1406,741,719,2024-07-17,2024-07-20,2024-07-21,6.60,4400686443041555,VS,2
1407,361,54,2025-04-29,2025-05-01,2025-05-02,5.00,4638631512895707,VS,4
1408,247,1148,2025-06-02,2025-06-06,2025-06-07,4.46,374302932413884,AX,2
1409,805,303,2024-05-05,2024-05-10,2024-05-11,7.72,5494301956899783,MC,2
1410,854,737,2025-04-22,2025-04-25,2025-04-26,3.15,340447840603448,AX,4
1411,769,237,2024-02-29,2024-03-04,2024-03-05,7.17,341798201082718,AX,1
1412,1122,1089,2024-07-05,2024-07-10,2024-07-11,4.27,5130371425952203,MC,2
1413,989,86,2024-04-02,2024-04-07,2024-04-08,5.37,373209742480955,AX,4
1414,735,912,2024-12-17,2024-12-18,2024-12-19,6.05,378694286071482,AX,3
1415,238,298,2025-06-02,2025-06-03,2025-06-04,6.91,5165450856635208,MC,5
1416,725,303,2025-04-24,2025-04-26,2025-04-27,3.79,5163325400410398,MC,2
1417,588,708,2024-11-14,2024-11-15,2024-11-16,7.04,5236250179269608,MC,4
1418,888,385,2024-04-14,2024-04-18,2024-04-19,5.46,346781777387801,AX,4
1419,214,21,2025-02-28,2025-03-04,2025-03-05,6.83,349782958089232,AX,3
1420,355,309,2025-03-23,2025-03-29,2025-03-30,4.69,5494087156291073,MC,5
1421,811,34,2024-05-15,2024-05-18,2024-05-19,5.76,349718680027644,AX,5
1422,1023,301,2024-04-21,2024-04-25,2024-04-26,3.60,5109093855733733,MC,4
1423,689,145,2024-02-12,2024-02-14,2024-02-15,3.92,5575489347990534,MC,5
1424,643,262,2025-02-01,2025-02-06,2025-02-07,3.50,5438207236667299,MC,3
1425,275,1154,2025-03-01,2025-03-02,2025-03-03,4.91,4631203021864480,VS,2
1426,475,412,2024-12-23,2024-12-27,2024-12-28,7.21,370602209047761,AX,5
1427,730,512,2024-08-31,2024-09-02,2024-09-03,4.09,5142699857376587,MC,1
1428,663,861,2025-01-04,2025-01-06,2025-01-07,4.10,349740281214332,AX,4
1429,5,1063,2024-11-19,2024-11-22,2024-11-23,9.99,4360508721930440,VS,3
1430,917,626,2024-08-22,2024-08-25,2024-08-26,6.86,4339108023518799,VS,5
1431,859,1197,2025-02-03,2025-02-05,2025-02-06,3.73,370731714947864,AX,5
1432,179,1036,2024-09-20,2024-09-25,2024-09-26,6.84,4194496322120728,VS,3
1433,262,69,2025-05-11,2025-05-13,2025-05-14,6.59,5515932771514621,MC,5
1434,369,1068,2025-03-21,2025-03-22,2025-03-23,5.34,346824223160939,AX,3
1435,1130,1132,2024-06-21,2024-06-27,2024-06-28,9.54,349420220329119,AX,4
1436,235,226,2024-09-21,2024-09-25,2024-09-26,5.96,4216728778483536,VS,4
1437,422,453,2024-12-28,2024-12-31,2025-01-01,7.62,4289995911314271,VS,2
1438,933,304,2024-06-14,2024-06-20,2024-06-21,10.12,5594107126033557,MC,4
1439,322,533,2025-04-20,2025-04-26,2025-04-27,4.23,349358473632964,AX,5
1440,871,160,2025-03-03,2025-03-04,2025-03-05,8.93,349538758812089,AX,2
1441,765,1037,2024-03-30,2024-04-01,2024-04-02,9.53,4150087306636575,VS,4
1442,181,545,2024-10-12,2024-10-17,2024-10-18,3.28,5163228965671242,MC,1
1443,1035,183,2024-02-24,2024-02-26,2024-02-27,5.16,371673909613054,AX,4
1444,153,164,2024-10-09,2024-10-12,2024-10-13,6.57,4560609189428203,VS,5
1445,607,53,2024-01-31,2024-02-01,2024-02-02,7.38,5369684915551453,MC,4
1446,98,198,2024-05-12,2024-05-15,2024-05-16,7.11,5368685774977755,MC,4
1447,285,1053,2024-08-08,2024-08-14,2024-08-15,10.47,5131317911601053,MC,2
1448,523,737,2025-06-17,2025-06-21,2025-06-22,7.67,5139217267351704,MC,3
1449,332,707,2025-01-12,2025-01-13,2025-01-14,8.38,378182455699320,AX,1
1450,856,331,2024-03-10,2024-03-15,2024-03-16,10.17,379852025020042,AX,1
1451,731,1101,2024-11-17,2024-11-18,2024-11-19,6.02,5508742222023973,MC,2
1452,167,1162,2024-12-05,2024-12-06,2024-12-07,4.31,341209328389915,AX,2
1453,1174,314,2024-08-14,2024-08-18,2024-08-19,7.03,372556976191054,AX,2
1454,405,785,2024-08-14,2024-08-19,2024-08-20,5.48,374433345190313,AX,1
1455,888,659,2024-09-27,2024-10-02,2024-10-03,5.50,5133725598390841,MC,2
1456,352,678,2025-03-07,2025-03-10,2025-03-11,5.03,5165803980244103,MC,3
1457,97,947,2024-03-02,2024-03-06,2024-03-07,5.40,4506257385635915,VS,4
1458,339,492,2024-01-28,2024-02-03,2024-02-04,6.86,4140691153067210,VS,3
1459,1088,1146,2025-06-01,2025-06-05,2025-06-06,6.35,5301725068761620,MC,4
1460,653,85,2024-12-18,2024-12-23,2024-12-24,9.07,4530975222079829,VS,3
1461,505,292,2025-04-09,2025-04-10,2025-04-11,6.22,4907880121980453,VS,1
1462,116,1157,2025-04-22,2025-04-24,2025-04-25,4.60,4268520095106253,VS,1
1463,188,925,2025-06-05,2025-06-11,2025-06-12,4.18,5304177465116302,MC,4
1464,528,808,2024-02-22,2024-02-25,2024-02-26,7.11,4982904277056760,VS,3
1465,293,279,2025-04-27,2025-04-29,2025-04-30,6.36,4440404581301551,VS,3
1466,408,136,2024-02-24,2024-02-28,2024-02-29,4.19,4927217978558426,VS,2
1467,729,151,2024-01-23,2024-01-27,2024-01-28,7.97,4502142397715487,VS,2
1468,960,359,2025-04-23,2025-04-27,2025-04-28,7.82,5476798994808013,MC,2
1469,1137,881,2024-02-29,2024-03-02,2024-03-03,6.99,372830391162448,AX,1
1470,139,536,2024-06-24,2024-06-30,2024-07-01,8.40,4118405684009429,VS,5
1471,832,64,2024-07-17,2024-07-21,2024-07-22,4.29,4332004525322500,VS,3
1472,827,598,2024-11-08,2024-11-09,2024-11-10,8.97,4451043587460745,VS,4
1473,242,413,2025-05-19,2025-05-21,2025-05-22,7.64,374891313993517,AX,5
1474,446,690,2025-05-25,2025-05-26,2025-05-27,4.03,5588899734625198,MC,5
1475,373,518,2024-04-19,2024-04-23,2024-04-24,6.39,4323421609799324,VS,1
1476,1087,689,2024-07-07,2024-07-11,2024-07-12,9.04,5346376215517802,MC,2
1477,90,808,2024-10-09,2024-10-14,2024-10-15,7.19,5255667861939539,MC,5
1478,763,353,2024-08-30,2024-09-04,2024-09-05,5.47,370642114755347,AX,5
1479,295,432,2024-02-24,2024-02-25,2024-02-26,10.56,4897060722984069,VS,3
1480,154,688,2024-08-03,2024-08-04,2024-08-05,9.41,371877512836965,AX,4
1481,392,719,2025-05-26,2025-06-01,2025-06-02,7.89,373248104886192,AX,3
1482,741,873,2024-06-27,2024-06-29,2024-06-30,6.56,344035879257156,AX,2
1483,136,439,2024-07-04,2024-07-08,2024-07-09,3.63,4485655064852877,VS,5
1484,271,509,2024-10-27,2024-11-02,2024-11-03,7.16,5100919991156399,MC,4
1485,599,271,2024-03-19,2024-03-22,2024-03-23,5.55,370707501408754,AX,2
1486,916,374,2025-03-30,2025-04-03,2025-04-04,9.23,374680922467854,AX,2
1487,880,366,2024-06-29,2024-07-02,2024-07-03,6.00,4212368222185588,VS,3
1488,204,372,2024-12-02,2024-12-07,2024-12-08,8.67,4572404835097848,VS,3
1489,74,486,2024-11-16,2024-11-19,2024-11-20,9.02,341399151657827,AX,4
1490,423,929,2025-05-21,2025-05-25,2025-05-26,7.87,4635565974503439,VS,1
1491,332,464,2025-06-22,2025-06-28,2025-06-29,3.71,5244882747759733,MC,3
1492,665,970,2024-07-10,2024-07-14,2024-07-15,6.05,373889172383492,AX,5
1493,230,201,2024-05-14,2024-05-15,2024-05-16,4.51,5247868878490623,MC,4
1494,774,49,2024-11-16,2024-11-20,2024-11-21,6.84,5151708284028282,MC,1
1495,521,431,2024-01-24,2024-01-28,2024-01-29,6.58,5596202805791169,MC,2
1496,964,1019,2024-04-25,2024-05-01,2024-05-02,7.95,5364776763569760,MC,5
1497,169,987,2024-07-27,2024-07-31,2024-08-01,8.12,4566269849207872,VS,4
1498,539,928,2024-03-19,2024-03-20,2024-03-21,7.04,5272101755648665,MC,1
1499,697,637,2025-05-14,2025-05-16,2025-05-17,4.14,4577950121780357,VS,1
1500,196,774,2024-12-20,2024-12-26,2024-12-27,6.04,4183276115707612,VS,5
1501,906,454,2025-04-25,2025-04-26,2025-04-27,7.69,370935782100452,AX,1
1502,1071,773,2024-07-30,2024-08-01,2024-08-02,8.87,4120856734884321,VS,2
1503,1081,102,2024-08-31,2024-09-02,2024-09-03,10.14,4346296778780004,VS,5
